Site,Phase,Duration (s),Start,End,Gapped,date,start_time,day
1800,B,16,2021-01-09T00:00:16-05:00[America/New_York],2021-01-09T00:00:32-05:00[America/New_York],Yes,2021-01-09,16,Saturday
1800,<A>,1551,2021-01-09T00:00:32-05:00[America/New_York],2021-01-09T00:26:23-05:00[America/New_York],Yes,2021-01-09,32,Saturday
1800,B,15,2021-01-09T00:26:23-05:00[America/New_York],2021-01-09T00:26:38-05:00[America/New_York],Yes,2021-01-09,1583,Saturday
1800,<A>,1147,2021-01-09T00:26:38-05:00[America/New_York],2021-01-09T00:45:45-05:00[America/New_York],NA,2021-01-09,1598,Saturday
1800,B,15,2021-01-09T00:45:45-05:00[America/New_York],2021-01-09T00:46:00-05:00[America/New_York],Yes,2021-01-09,2745,Saturday
1800,<A>,144,2021-01-09T00:46:00-05:00[America/New_York],2021-01-09T00:48:24-05:00[America/New_York],Yes,2021-01-09,2760,Saturday
1800,B,15,2021-01-09T00:48:24-05:00[America/New_York],2021-01-09T00:48:39-05:00[America/New_York],Yes,2021-01-09,2904,Saturday
1800,<A>,322,2021-01-09T00:48:39-05:00[America/New_York],2021-01-09T00:54:01-05:00[America/New_York],Yes,2021-01-09,2919,Saturday
1800,B,15,2021-01-09T00:54:01-05:00[America/New_York],2021-01-09T00:54:16-05:00[America/New_York],Yes,2021-01-09,3241,Saturday
1800,<A>,152,2021-01-09T00:54:16-05:00[America/New_York],2021-01-09T00:56:48-05:00[America/New_York],Yes,2021-01-09,3256,Saturday
1800,B,17,2021-01-09T00:56:48-05:00[America/New_York],2021-01-09T00:57:05-05:00[America/New_York],Yes,2021-01-09,3408,Saturday
1800,<A>,434,2021-01-09T00:57:05-05:00[America/New_York],2021-01-09T01:04:19-05:00[America/New_York],Yes,2021-01-09,3425,Saturday
1800,B,15,2021-01-09T01:04:19-05:00[America/New_York],2021-01-09T01:04:34-05:00[America/New_York],Yes,2021-01-09,3859,Saturday
1800,<A>,743,2021-01-09T01:04:34-05:00[America/New_York],2021-01-09T01:16:57-05:00[America/New_York],NA,2021-01-09,3874,Saturday
1800,B,15,2021-01-09T01:16:57-05:00[America/New_York],2021-01-09T01:17:12-05:00[America/New_York],Yes,2021-01-09,4617,Saturday
1800,<A>,1789,2021-01-09T01:17:12-05:00[America/New_York],2021-01-09T01:47:01-05:00[America/New_York],NA,2021-01-09,4632,Saturday
1800,B,15,2021-01-09T01:47:01-05:00[America/New_York],2021-01-09T01:47:16-05:00[America/New_York],Yes,2021-01-09,6421,Saturday
1800,<A>,419,2021-01-09T01:47:16-05:00[America/New_York],2021-01-09T01:54:15-05:00[America/New_York],Yes,2021-01-09,6436,Saturday
1800,B,15,2021-01-09T01:54:15-05:00[America/New_York],2021-01-09T01:54:30-05:00[America/New_York],Yes,2021-01-09,6855,Saturday
1800,<A>,3681,2021-01-09T01:54:30-05:00[America/New_York],2021-01-09T02:55:51-05:00[America/New_York],NA,2021-01-09,6870,Saturday
1800,B,17,2021-01-09T02:55:51-05:00[America/New_York],2021-01-09T02:56:08-05:00[America/New_York],Yes,2021-01-09,10551,Saturday
1800,<A>,3186,2021-01-09T02:56:08-05:00[America/New_York],2021-01-09T03:49:14-05:00[America/New_York],Yes,2021-01-09,10568,Saturday
1800,B,16,2021-01-09T03:49:14-05:00[America/New_York],2021-01-09T03:49:30-05:00[America/New_York],Yes,2021-01-09,13754,Saturday
1800,<A>,2317,2021-01-09T03:49:30-05:00[America/New_York],2021-01-09T04:28:07-05:00[America/New_York],Yes,2021-01-09,13770,Saturday
1800,B,16,2021-01-09T04:28:07-05:00[America/New_York],2021-01-09T04:28:23-05:00[America/New_York],Yes,2021-01-09,16087,Saturday
1800,<A>,513,2021-01-09T04:28:23-05:00[America/New_York],2021-01-09T04:36:56-05:00[America/New_York],Yes,2021-01-09,16103,Saturday
1800,B,15,2021-01-09T04:36:56-05:00[America/New_York],2021-01-09T04:37:11-05:00[America/New_York],Yes,2021-01-09,16616,Saturday
1800,<A>,582,2021-01-09T04:37:11-05:00[America/New_York],2021-01-09T04:46:53-05:00[America/New_York],Yes,2021-01-09,16631,Saturday
1800,B,19,2021-01-09T04:46:53-05:00[America/New_York],2021-01-09T04:47:12-05:00[America/New_York],Yes,2021-01-09,17213,Saturday
1800,<A>,1158,2021-01-09T04:47:12-05:00[America/New_York],2021-01-09T05:06:30-05:00[America/New_York],Yes,2021-01-09,17232,Saturday
1800,B,15,2021-01-09T05:06:30-05:00[America/New_York],2021-01-09T05:06:45-05:00[America/New_York],Yes,2021-01-09,18390,Saturday
1800,<A>,701,2021-01-09T05:06:45-05:00[America/New_York],2021-01-09T05:18:26-05:00[America/New_York],Yes,2021-01-09,18405,Saturday
1800,B,15,2021-01-09T05:18:26-05:00[America/New_York],2021-01-09T05:18:41-05:00[America/New_York],Yes,2021-01-09,19106,Saturday
1800,<A>,924,2021-01-09T05:18:41-05:00[America/New_York],2021-01-09T05:34:05-05:00[America/New_York],NA,2021-01-09,19121,Saturday
1800,B,15,2021-01-09T05:34:05-05:00[America/New_York],2021-01-09T05:34:20-05:00[America/New_York],Yes,2021-01-09,20045,Saturday
1800,<A>,30,2021-01-09T05:34:20-05:00[America/New_York],2021-01-09T05:34:50-05:00[America/New_York],Yes,2021-01-09,20060,Saturday
1800,B,18,2021-01-09T05:34:50-05:00[America/New_York],2021-01-09T05:35:08-05:00[America/New_York],Yes,2021-01-09,20090,Saturday
1800,<A>,49,2021-01-09T05:35:08-05:00[America/New_York],2021-01-09T05:35:57-05:00[America/New_York],Yes,2021-01-09,20108,Saturday
1800,B,15,2021-01-09T05:35:57-05:00[America/New_York],2021-01-09T05:36:12-05:00[America/New_York],Yes,2021-01-09,20157,Saturday
1800,<A>,395,2021-01-09T05:36:12-05:00[America/New_York],2021-01-09T05:42:47-05:00[America/New_York],Yes,2021-01-09,20172,Saturday
1800,B,15,2021-01-09T05:42:47-05:00[America/New_York],2021-01-09T05:43:02-05:00[America/New_York],Yes,2021-01-09,20567,Saturday
1800,<A>,59,2021-01-09T05:43:02-05:00[America/New_York],2021-01-09T05:44:01-05:00[America/New_York],Yes,2021-01-09,20582,Saturday
1800,B,15,2021-01-09T05:44:01-05:00[America/New_York],2021-01-09T05:44:16-05:00[America/New_York],Yes,2021-01-09,20641,Saturday
1800,<A>,93,2021-01-09T05:44:16-05:00[America/New_York],2021-01-09T05:45:49-05:00[America/New_York],NA,2021-01-09,20656,Saturday
