Site,Phase,Duration (s),Start,End,Gapped,date,start_time,day
1800,<A>,234,2021-04-29T00:00:28-04:00[America/New_York],2021-04-29T00:04:22-04:00[America/New_York],Yes,2021-04-29,28,Thursday
1800,B,15,2021-04-29T00:04:22-04:00[America/New_York],2021-04-29T00:04:37-04:00[America/New_York],Yes,2021-04-29,262,Thursday
1800,<A>,433,2021-04-29T00:04:37-04:00[America/New_York],2021-04-29T00:11:50-04:00[America/New_York],Yes,2021-04-29,277,Thursday
1800,B,15,2021-04-29T00:11:50-04:00[America/New_York],2021-04-29T00:12:05-04:00[America/New_York],Yes,2021-04-29,710,Thursday
1800,<A>,36,2021-04-29T00:12:05-04:00[America/New_York],2021-04-29T00:12:41-04:00[America/New_York],Yes,2021-04-29,725,Thursday
1800,B,15,2021-04-29T00:12:41-04:00[America/New_York],2021-04-29T00:12:56-04:00[America/New_York],Yes,2021-04-29,761,Thursday
1800,<A>,131,2021-04-29T00:12:56-04:00[America/New_York],2021-04-29T00:15:07-04:00[America/New_York],Yes,2021-04-29,776,Thursday
1800,B,15,2021-04-29T00:15:07-04:00[America/New_York],2021-04-29T00:15:22-04:00[America/New_York],Yes,2021-04-29,907,Thursday
1800,<A>,521,2021-04-29T00:15:22-04:00[America/New_York],2021-04-29T00:24:03-04:00[America/New_York],Yes,2021-04-29,922,Thursday
1800,B,15,2021-04-29T00:24:03-04:00[America/New_York],2021-04-29T00:24:18-04:00[America/New_York],Yes,2021-04-29,1443,Thursday
1800,<A>,907,2021-04-29T00:24:18-04:00[America/New_York],2021-04-29T00:39:25-04:00[America/New_York],Yes,2021-04-29,1458,Thursday
1800,B,15,2021-04-29T00:39:25-04:00[America/New_York],2021-04-29T00:39:40-04:00[America/New_York],Yes,2021-04-29,2365,Thursday
1800,<A>,306,2021-04-29T00:39:40-04:00[America/New_York],2021-04-29T00:44:46-04:00[America/New_York],Yes,2021-04-29,2380,Thursday
1800,B,15,2021-04-29T00:44:46-04:00[America/New_York],2021-04-29T00:45:01-04:00[America/New_York],Yes,2021-04-29,2686,Thursday
1800,<A>,705,2021-04-29T00:45:01-04:00[America/New_York],2021-04-29T00:56:46-04:00[America/New_York],Yes,2021-04-29,2701,Thursday
1800,B,15,2021-04-29T00:56:46-04:00[America/New_York],2021-04-29T00:57:01-04:00[America/New_York],Yes,2021-04-29,3406,Thursday
1800,<A>,207,2021-04-29T00:57:01-04:00[America/New_York],2021-04-29T01:00:28-04:00[America/New_York],Yes,2021-04-29,3421,Thursday
1800,B,15,2021-04-29T01:00:28-04:00[America/New_York],2021-04-29T01:00:43-04:00[America/New_York],Yes,2021-04-29,3628,Thursday
1800,<A>,3273,2021-04-29T01:00:43-04:00[America/New_York],2021-04-29T01:55:16-04:00[America/New_York],Yes,2021-04-29,3643,Thursday
1800,B,15,2021-04-29T01:55:16-04:00[America/New_York],2021-04-29T01:55:31-04:00[America/New_York],Yes,2021-04-29,6916,Thursday
1800,<A>,127,2021-04-29T01:55:31-04:00[America/New_York],2021-04-29T01:57:38-04:00[America/New_York],Yes,2021-04-29,6931,Thursday
1800,B,18,2021-04-29T01:57:38-04:00[America/New_York],2021-04-29T01:57:56-04:00[America/New_York],NA,2021-04-29,7058,Thursday
1800,<A>,1463,2021-04-29T01:57:56-04:00[America/New_York],2021-04-29T02:22:19-04:00[America/New_York],Yes,2021-04-29,7076,Thursday
1800,B,15,2021-04-29T02:22:19-04:00[America/New_York],2021-04-29T02:22:34-04:00[America/New_York],Yes,2021-04-29,8539,Thursday
1800,<A>,3545,2021-04-29T02:22:34-04:00[America/New_York],2021-04-29T03:21:39-04:00[America/New_York],Yes,2021-04-29,8554,Thursday
1800,B,15,2021-04-29T03:21:39-04:00[America/New_York],2021-04-29T03:21:54-04:00[America/New_York],Yes,2021-04-29,12099,Thursday
1800,<A>,2712,2021-04-29T03:21:54-04:00[America/New_York],2021-04-29T04:07:06-04:00[America/New_York],Yes,2021-04-29,12114,Thursday
1800,B,15,2021-04-29T04:07:06-04:00[America/New_York],2021-04-29T04:07:21-04:00[America/New_York],Yes,2021-04-29,14826,Thursday
1800,<A>,955,2021-04-29T04:07:21-04:00[America/New_York],2021-04-29T04:23:16-04:00[America/New_York],NA,2021-04-29,14841,Thursday
1800,B,15,2021-04-29T04:23:16-04:00[America/New_York],2021-04-29T04:23:31-04:00[America/New_York],Yes,2021-04-29,15796,Thursday
1800,<A>,401,2021-04-29T04:23:31-04:00[America/New_York],2021-04-29T04:30:12-04:00[America/New_York],Yes,2021-04-29,15811,Thursday
1800,B,15,2021-04-29T04:30:12-04:00[America/New_York],2021-04-29T04:30:27-04:00[America/New_York],Yes,2021-04-29,16212,Thursday
1800,<A>,347,2021-04-29T04:30:27-04:00[America/New_York],2021-04-29T04:36:14-04:00[America/New_York],Yes,2021-04-29,16227,Thursday
1800,B,15,2021-04-29T04:36:14-04:00[America/New_York],2021-04-29T04:36:29-04:00[America/New_York],Yes,2021-04-29,16574,Thursday
1800,<A>,980,2021-04-29T04:36:29-04:00[America/New_York],2021-04-29T04:52:49-04:00[America/New_York],Yes,2021-04-29,16589,Thursday
1800,B,15,2021-04-29T04:52:49-04:00[America/New_York],2021-04-29T04:53:04-04:00[America/New_York],Yes,2021-04-29,17569,Thursday
1800,<A>,650,2021-04-29T04:53:04-04:00[America/New_York],2021-04-29T05:03:54-04:00[America/New_York],NA,2021-04-29,17584,Thursday
1800,B,15,2021-04-29T05:03:54-04:00[America/New_York],2021-04-29T05:04:09-04:00[America/New_York],Yes,2021-04-29,18234,Thursday
1800,<A>,76,2021-04-29T05:04:09-04:00[America/New_York],2021-04-29T05:05:25-04:00[America/New_York],Yes,2021-04-29,18249,Thursday
1800,B,15,2021-04-29T05:05:25-04:00[America/New_York],2021-04-29T05:05:40-04:00[America/New_York],Yes,2021-04-29,18325,Thursday
1800,<A>,131,2021-04-29T05:05:40-04:00[America/New_York],2021-04-29T05:07:51-04:00[America/New_York],Yes,2021-04-29,18340,Thursday
1800,B,15,2021-04-29T05:07:51-04:00[America/New_York],2021-04-29T05:08:06-04:00[America/New_York],Yes,2021-04-29,18471,Thursday
1800,<A>,26,2021-04-29T05:08:06-04:00[America/New_York],2021-04-29T05:08:32-04:00[America/New_York],Yes,2021-04-29,18486,Thursday
1800,B,16,2021-04-29T05:08:32-04:00[America/New_York],2021-04-29T05:08:48-04:00[America/New_York],Yes,2021-04-29,18512,Thursday
1800,<A>,26,2021-04-29T05:08:48-04:00[America/New_York],2021-04-29T05:09:14-04:00[America/New_York],Yes,2021-04-29,18528,Thursday
1800,B,16,2021-04-29T05:09:14-04:00[America/New_York],2021-04-29T05:09:30-04:00[America/New_York],Yes,2021-04-29,18554,Thursday
1800,<A>,278,2021-04-29T05:09:30-04:00[America/New_York],2021-04-29T05:14:08-04:00[America/New_York],NA,2021-04-29,18570,Thursday
1800,B,15,2021-04-29T05:14:08-04:00[America/New_York],2021-04-29T05:14:23-04:00[America/New_York],Yes,2021-04-29,18848,Thursday
1800,<A>,620,2021-04-29T05:14:23-04:00[America/New_York],2021-04-29T05:24:43-04:00[America/New_York],Yes,2021-04-29,18863,Thursday
1800,B,15,2021-04-29T05:24:43-04:00[America/New_York],2021-04-29T05:24:58-04:00[America/New_York],Yes,2021-04-29,19483,Thursday
1800,<A>,155,2021-04-29T05:24:58-04:00[America/New_York],2021-04-29T05:27:33-04:00[America/New_York],Yes,2021-04-29,19498,Thursday
1800,B,15,2021-04-29T05:27:33-04:00[America/New_York],2021-04-29T05:27:48-04:00[America/New_York],Yes,2021-04-29,19653,Thursday
1800,<A>,55,2021-04-29T05:27:48-04:00[America/New_York],2021-04-29T05:28:43-04:00[America/New_York],Yes,2021-04-29,19668,Thursday
1800,B,16,2021-04-29T05:28:43-04:00[America/New_York],2021-04-29T05:28:59-04:00[America/New_York],Yes,2021-04-29,19723,Thursday
1800,<A>,168,2021-04-29T05:28:59-04:00[America/New_York],2021-04-29T05:31:47-04:00[America/New_York],Yes,2021-04-29,19739,Thursday
1800,B,15,2021-04-29T05:31:47-04:00[America/New_York],2021-04-29T05:32:02-04:00[America/New_York],Yes,2021-04-29,19907,Thursday
1800,<A>,27,2021-04-29T05:32:02-04:00[America/New_York],2021-04-29T05:32:29-04:00[America/New_York],Yes,2021-04-29,19922,Thursday
1800,B,16,2021-04-29T05:32:29-04:00[America/New_York],2021-04-29T05:32:45-04:00[America/New_York],Yes,2021-04-29,19949,Thursday
1800,<A>,216,2021-04-29T05:32:45-04:00[America/New_York],2021-04-29T05:36:21-04:00[America/New_York],Yes,2021-04-29,19965,Thursday
1800,B,15,2021-04-29T05:36:21-04:00[America/New_York],2021-04-29T05:36:36-04:00[America/New_York],Yes,2021-04-29,20181,Thursday
1800,<A>,28,2021-04-29T05:36:36-04:00[America/New_York],2021-04-29T05:37:04-04:00[America/New_York],Yes,2021-04-29,20196,Thursday
1800,B,16,2021-04-29T05:37:04-04:00[America/New_York],2021-04-29T05:37:20-04:00[America/New_York],Yes,2021-04-29,20224,Thursday
1800,<A>,65,2021-04-29T05:37:20-04:00[America/New_York],2021-04-29T05:38:25-04:00[America/New_York],Yes,2021-04-29,20240,Thursday
1800,B,15,2021-04-29T05:38:25-04:00[America/New_York],2021-04-29T05:38:40-04:00[America/New_York],Yes,2021-04-29,20305,Thursday
1800,<A>,145,2021-04-29T05:38:40-04:00[America/New_York],2021-04-29T05:41:05-04:00[America/New_York],Yes,2021-04-29,20320,Thursday
1800,B,15,2021-04-29T05:41:05-04:00[America/New_York],2021-04-29T05:41:20-04:00[America/New_York],Yes,2021-04-29,20465,Thursday
1800,<A>,92,2021-04-29T05:41:20-04:00[America/New_York],2021-04-29T05:42:52-04:00[America/New_York],NA,2021-04-29,20480,Thursday
1800,B,15,2021-04-29T05:42:52-04:00[America/New_York],2021-04-29T05:43:07-04:00[America/New_York],Yes,2021-04-29,20572,Thursday
