Site,Phase,Duration (s),Start,End,Gapped,date,start_time,day
1800,B,15,2021-01-30T00:00:01-05:00[America/New_York],2021-01-30T00:00:16-05:00[America/New_York],Yes,2021-01-30,1,Saturday
1800,<A>,175,2021-01-30T00:00:16-05:00[America/New_York],2021-01-30T00:03:11-05:00[America/New_York],NA,2021-01-30,16,Saturday
1800,B,15,2021-01-30T00:03:11-05:00[America/New_York],2021-01-30T00:03:26-05:00[America/New_York],Yes,2021-01-30,191,Saturday
1800,<A>,118,2021-01-30T00:03:26-05:00[America/New_York],2021-01-30T00:05:24-05:00[America/New_York],Yes,2021-01-30,206,Saturday
1800,B,15,2021-01-30T00:05:24-05:00[America/New_York],2021-01-30T00:05:39-05:00[America/New_York],Yes,2021-01-30,324,Saturday
1800,<A>,54,2021-01-30T00:05:39-05:00[America/New_York],2021-01-30T00:06:33-05:00[America/New_York],Yes,2021-01-30,339,Saturday
1800,B,15,2021-01-30T00:06:33-05:00[America/New_York],2021-01-30T00:06:48-05:00[America/New_York],Yes,2021-01-30,393,Saturday
1800,<A>,789,2021-01-30T00:06:48-05:00[America/New_York],2021-01-30T00:19:57-05:00[America/New_York],Yes,2021-01-30,408,Saturday
1800,B,16,2021-01-30T00:19:57-05:00[America/New_York],2021-01-30T00:20:13-05:00[America/New_York],Yes,2021-01-30,1197,Saturday
1800,<A>,848,2021-01-30T00:20:13-05:00[America/New_York],2021-01-30T00:34:21-05:00[America/New_York],NA,2021-01-30,1213,Saturday
1800,B,15,2021-01-30T00:34:21-05:00[America/New_York],2021-01-30T00:34:36-05:00[America/New_York],Yes,2021-01-30,2061,Saturday
1800,<A>,27,2021-01-30T00:34:36-05:00[America/New_York],2021-01-30T00:35:03-05:00[America/New_York],Yes,2021-01-30,2076,Saturday
1800,B,15,2021-01-30T00:35:03-05:00[America/New_York],2021-01-30T00:35:18-05:00[America/New_York],Yes,2021-01-30,2103,Saturday
1800,<A>,122,2021-01-30T00:35:18-05:00[America/New_York],2021-01-30T00:37:20-05:00[America/New_York],Yes,2021-01-30,2118,Saturday
1800,B,15,2021-01-30T00:37:20-05:00[America/New_York],2021-01-30T00:37:35-05:00[America/New_York],Yes,2021-01-30,2240,Saturday
1800,<A>,121,2021-01-30T00:37:35-05:00[America/New_York],2021-01-30T00:39:36-05:00[America/New_York],Yes,2021-01-30,2255,Saturday
1800,B,15,2021-01-30T00:39:36-05:00[America/New_York],2021-01-30T00:39:51-05:00[America/New_York],Yes,2021-01-30,2376,Saturday
1800,<A>,84,2021-01-30T00:39:51-05:00[America/New_York],2021-01-30T00:41:15-05:00[America/New_York],NA,2021-01-30,2391,Saturday
1800,B,15,2021-01-30T00:41:15-05:00[America/New_York],2021-01-30T00:41:30-05:00[America/New_York],Yes,2021-01-30,2475,Saturday
1800,<A>,262,2021-01-30T00:41:30-05:00[America/New_York],2021-01-30T00:45:52-05:00[America/New_York],NA,2021-01-30,2490,Saturday
1800,B,15,2021-01-30T00:45:52-05:00[America/New_York],2021-01-30T00:46:07-05:00[America/New_York],Yes,2021-01-30,2752,Saturday
