Site,Phase,Duration (s),Start,End,Gapped,date,start_time,day
1800,<A>,714,2021-05-28T00:00:45-04:00[America/New_York],2021-05-28T00:12:39-04:00[America/New_York],Yes,2021-05-28,45,Friday
1800,B,15,2021-05-28T00:12:39-04:00[America/New_York],2021-05-28T00:12:54-04:00[America/New_York],Yes,2021-05-28,759,Friday
1800,<A>,27,2021-05-28T00:12:54-04:00[America/New_York],2021-05-28T00:13:21-04:00[America/New_York],Yes,2021-05-28,774,Friday
1800,B,15,2021-05-28T00:13:21-04:00[America/New_York],2021-05-28T00:13:36-04:00[America/New_York],Yes,2021-05-28,801,Friday
1800,<A>,982,2021-05-28T00:13:36-04:00[America/New_York],2021-05-28T00:29:58-04:00[America/New_York],Yes,2021-05-28,816,Friday
1800,B,15,2021-05-28T00:29:58-04:00[America/New_York],2021-05-28T00:30:13-04:00[America/New_York],Yes,2021-05-28,1798,Friday
1800,<A>,849,2021-05-28T00:30:13-04:00[America/New_York],2021-05-28T00:44:22-04:00[America/New_York],NA,2021-05-28,1813,Friday
1800,B,15,2021-05-28T00:44:22-04:00[America/New_York],2021-05-28T00:44:37-04:00[America/New_York],Yes,2021-05-28,2662,Friday
1800,<A>,470,2021-05-28T00:44:37-04:00[America/New_York],2021-05-28T00:52:27-04:00[America/New_York],NA,2021-05-28,2677,Friday
1800,B,15,2021-05-28T00:52:27-04:00[America/New_York],2021-05-28T00:52:42-04:00[America/New_York],Yes,2021-05-28,3147,Friday
1800,<A>,93,2021-05-28T00:52:42-04:00[America/New_York],2021-05-28T00:54:15-04:00[America/New_York],NA,2021-05-28,3162,Friday
1800,B,15,2021-05-28T00:54:15-04:00[America/New_York],2021-05-28T00:54:30-04:00[America/New_York],Yes,2021-05-28,3255,Friday
1800,<A>,681,2021-05-28T00:54:30-04:00[America/New_York],2021-05-28T01:05:51-04:00[America/New_York],Yes,2021-05-28,3270,Friday
1800,B,16,2021-05-28T01:05:51-04:00[America/New_York],2021-05-28T01:06:07-04:00[America/New_York],Yes,2021-05-28,3951,Friday
1800,<A>,539,2021-05-28T01:06:07-04:00[America/New_York],2021-05-28T01:15:06-04:00[America/New_York],Yes,2021-05-28,3967,Friday
1800,B,15,2021-05-28T01:15:06-04:00[America/New_York],2021-05-28T01:15:21-04:00[America/New_York],Yes,2021-05-28,4506,Friday
1800,<A>,768,2021-05-28T01:15:21-04:00[America/New_York],2021-05-28T01:28:09-04:00[America/New_York],NA,2021-05-28,4521,Friday
1800,B,15,2021-05-28T01:28:09-04:00[America/New_York],2021-05-28T01:28:24-04:00[America/New_York],Yes,2021-05-28,5289,Friday
1800,<A>,1469,2021-05-28T01:28:24-04:00[America/New_York],2021-05-28T01:52:53-04:00[America/New_York],Yes,2021-05-28,5304,Friday
1800,B,15,2021-05-28T01:52:53-04:00[America/New_York],2021-05-28T01:53:08-04:00[America/New_York],Yes,2021-05-28,6773,Friday
1800,<A>,1198,2021-05-28T01:53:08-04:00[America/New_York],2021-05-28T02:13:06-04:00[America/New_York],Yes,2021-05-28,6788,Friday
1800,B,16,2021-05-28T02:13:06-04:00[America/New_York],2021-05-28T02:13:22-04:00[America/New_York],Yes,2021-05-28,7986,Friday
1800,<A>,1535,2021-05-28T02:13:22-04:00[America/New_York],2021-05-28T02:38:57-04:00[America/New_York],Yes,2021-05-28,8002,Friday
1800,B,15,2021-05-28T02:38:57-04:00[America/New_York],2021-05-28T02:39:12-04:00[America/New_York],Yes,2021-05-28,9537,Friday
1800,<A>,2271,2021-05-28T02:39:12-04:00[America/New_York],2021-05-28T03:17:03-04:00[America/New_York],NA,2021-05-28,9552,Friday
