Site,Phase,Duration (s),Start,End,Gapped,date,start_time,day
1800,B,15,2021-02-06T00:01:03-05:00[America/New_York],2021-02-06T00:01:18-05:00[America/New_York],Yes,2021-02-06,63,Saturday
1800,<A>,26,2021-02-06T00:01:18-05:00[America/New_York],2021-02-06T00:01:44-05:00[America/New_York],Yes,2021-02-06,78,Saturday
1800,B,16,2021-02-06T00:01:44-05:00[America/New_York],2021-02-06T00:02:00-05:00[America/New_York],Yes,2021-02-06,104,Saturday
1800,<A>,58,2021-02-06T00:02:00-05:00[America/New_York],2021-02-06T00:02:58-05:00[America/New_York],Yes,2021-02-06,120,Saturday
1800,B,16,2021-02-06T00:02:58-05:00[America/New_York],2021-02-06T00:03:14-05:00[America/New_York],Yes,2021-02-06,178,Saturday
1800,<A>,44,2021-02-06T00:03:14-05:00[America/New_York],2021-02-06T00:03:58-05:00[America/New_York],Yes,2021-02-06,194,Saturday
1800,B,17,2021-02-06T00:03:58-05:00[America/New_York],2021-02-06T00:04:15-05:00[America/New_York],Yes,2021-02-06,238,Saturday
1800,<A>,37,2021-02-06T00:04:15-05:00[America/New_York],2021-02-06T00:04:52-05:00[America/New_York],Yes,2021-02-06,255,Saturday
1800,B,15,2021-02-06T00:04:52-05:00[America/New_York],2021-02-06T00:05:07-05:00[America/New_York],Yes,2021-02-06,292,Saturday
1800,<A>,155,2021-02-06T00:05:07-05:00[America/New_York],2021-02-06T00:07:42-05:00[America/New_York],Yes,2021-02-06,307,Saturday
1800,B,15,2021-02-06T00:07:42-05:00[America/New_York],2021-02-06T00:07:57-05:00[America/New_York],Yes,2021-02-06,462,Saturday
1800,<A>,40,2021-02-06T00:07:57-05:00[America/New_York],2021-02-06T00:08:37-05:00[America/New_York],Yes,2021-02-06,477,Saturday
1800,B,15,2021-02-06T00:08:37-05:00[America/New_York],2021-02-06T00:08:52-05:00[America/New_York],Yes,2021-02-06,517,Saturday
1800,<A>,107,2021-02-06T00:08:52-05:00[America/New_York],2021-02-06T00:10:39-05:00[America/New_York],Yes,2021-02-06,532,Saturday
1800,B,16,2021-02-06T00:10:39-05:00[America/New_York],2021-02-06T00:10:55-05:00[America/New_York],Yes,2021-02-06,639,Saturday
1800,<A>,120,2021-02-06T00:10:55-05:00[America/New_York],2021-02-06T00:12:55-05:00[America/New_York],Yes,2021-02-06,655,Saturday
1800,B,18,2021-02-06T00:12:55-05:00[America/New_York],2021-02-06T00:13:13-05:00[America/New_York],NA,2021-02-06,775,Saturday
1800,<A>,225,2021-02-06T00:13:13-05:00[America/New_York],2021-02-06T00:16:58-05:00[America/New_York],Yes,2021-02-06,793,Saturday
1800,B,15,2021-02-06T00:16:58-05:00[America/New_York],2021-02-06T00:17:13-05:00[America/New_York],Yes,2021-02-06,1018,Saturday
1800,<A>,29,2021-02-06T00:17:13-05:00[America/New_York],2021-02-06T00:17:42-05:00[America/New_York],Yes,2021-02-06,1033,Saturday
1800,B,16,2021-02-06T00:17:42-05:00[America/New_York],2021-02-06T00:17:58-05:00[America/New_York],Yes,2021-02-06,1062,Saturday
1800,<A>,179,2021-02-06T00:17:58-05:00[America/New_York],2021-02-06T00:20:57-05:00[America/New_York],NA,2021-02-06,1078,Saturday
1800,B,17,2021-02-06T00:20:57-05:00[America/New_York],2021-02-06T00:21:14-05:00[America/New_York],Yes,2021-02-06,1257,Saturday
1800,<A>,183,2021-02-06T00:21:14-05:00[America/New_York],2021-02-06T00:24:17-05:00[America/New_York],NA,2021-02-06,1274,Saturday
1800,B,15,2021-02-06T00:24:17-05:00[America/New_York],2021-02-06T00:24:32-05:00[America/New_York],Yes,2021-02-06,1457,Saturday
1800,<A>,131,2021-02-06T00:24:32-05:00[America/New_York],2021-02-06T00:26:43-05:00[America/New_York],Yes,2021-02-06,1472,Saturday
1800,B,16,2021-02-06T00:26:43-05:00[America/New_York],2021-02-06T00:26:59-05:00[America/New_York],Yes,2021-02-06,1603,Saturday
1800,<A>,192,2021-02-06T00:26:59-05:00[America/New_York],2021-02-06T00:30:11-05:00[America/New_York],NA,2021-02-06,1619,Saturday
1800,B,15,2021-02-06T00:30:11-05:00[America/New_York],2021-02-06T00:30:26-05:00[America/New_York],Yes,2021-02-06,1811,Saturday
1800,<A>,43,2021-02-06T00:30:26-05:00[America/New_York],2021-02-06T00:31:09-05:00[America/New_York],Yes,2021-02-06,1826,Saturday
