Site,Phase,Duration (s),Start,End,Gapped,date,start_time,day
1800,<A>,373,2021-06-16T00:00:31-04:00[America/New_York],2021-06-16T00:06:44-04:00[America/New_York],NA,2021-06-16,31,Wednesday
1800,B,15,2021-06-16T00:06:44-04:00[America/New_York],2021-06-16T00:06:59-04:00[America/New_York],Yes,2021-06-16,404,Wednesday
1800,<A>,105,2021-06-16T00:06:59-04:00[America/New_York],2021-06-16T00:08:44-04:00[America/New_York],Yes,2021-06-16,419,Wednesday
1800,B,15,2021-06-16T00:08:44-04:00[America/New_York],2021-06-16T00:08:59-04:00[America/New_York],Yes,2021-06-16,524,Wednesday
1800,<A>,39,2021-06-16T00:08:59-04:00[America/New_York],2021-06-16T00:09:38-04:00[America/New_York],Yes,2021-06-16,539,Wednesday
1800,B,17,2021-06-16T00:09:38-04:00[America/New_York],2021-06-16T00:09:55-04:00[America/New_York],Yes,2021-06-16,578,Wednesday
1800,<A>,290,2021-06-16T00:09:55-04:00[America/New_York],2021-06-16T00:14:45-04:00[America/New_York],NA,2021-06-16,595,Wednesday
1800,B,15,2021-06-16T00:14:45-04:00[America/New_York],2021-06-16T00:15:00-04:00[America/New_York],Yes,2021-06-16,885,Wednesday
1800,<A>,555,2021-06-16T00:15:00-04:00[America/New_York],2021-06-16T00:24:15-04:00[America/New_York],NA,2021-06-16,900,Wednesday
1800,B,15,2021-06-16T00:24:15-04:00[America/New_York],2021-06-16T00:24:30-04:00[America/New_York],Yes,2021-06-16,1455,Wednesday
1800,<A>,1565,2021-06-16T00:24:30-04:00[America/New_York],2021-06-16T00:50:35-04:00[America/New_York],Yes,2021-06-16,1470,Wednesday
1800,B,15,2021-06-16T00:50:35-04:00[America/New_York],2021-06-16T00:50:50-04:00[America/New_York],Yes,2021-06-16,3035,Wednesday
1800,<A>,888,2021-06-16T00:50:50-04:00[America/New_York],2021-06-16T01:05:38-04:00[America/New_York],Yes,2021-06-16,3050,Wednesday
1800,B,15,2021-06-16T01:05:38-04:00[America/New_York],2021-06-16T01:05:53-04:00[America/New_York],Yes,2021-06-16,3938,Wednesday
1800,<A>,102,2021-06-16T01:05:53-04:00[America/New_York],2021-06-16T01:07:35-04:00[America/New_York],NA,2021-06-16,3953,Wednesday
1800,B,15,2021-06-16T01:07:35-04:00[America/New_York],2021-06-16T01:07:50-04:00[America/New_York],Yes,2021-06-16,4055,Wednesday
1800,<A>,591,2021-06-16T01:07:50-04:00[America/New_York],2021-06-16T01:17:41-04:00[America/New_York],Yes,2021-06-16,4070,Wednesday
1800,B,15,2021-06-16T01:17:41-04:00[America/New_York],2021-06-16T01:17:56-04:00[America/New_York],Yes,2021-06-16,4661,Wednesday
1800,<A>,26,2021-06-16T01:17:56-04:00[America/New_York],2021-06-16T01:18:22-04:00[America/New_York],Yes,2021-06-16,4676,Wednesday
1800,B,16,2021-06-16T01:18:22-04:00[America/New_York],2021-06-16T01:18:38-04:00[America/New_York],Yes,2021-06-16,4702,Wednesday
1800,<A>,84,2021-06-16T01:18:38-04:00[America/New_York],2021-06-16T01:20:02-04:00[America/New_York],NA,2021-06-16,4718,Wednesday
1800,B,15,2021-06-16T01:20:02-04:00[America/New_York],2021-06-16T01:20:17-04:00[America/New_York],Yes,2021-06-16,4802,Wednesday
1800,<A>,49,2021-06-16T01:20:17-04:00[America/New_York],2021-06-16T01:21:06-04:00[America/New_York],Yes,2021-06-16,4817,Wednesday
1800,B,15,2021-06-16T01:21:06-04:00[America/New_York],2021-06-16T01:21:21-04:00[America/New_York],Yes,2021-06-16,4866,Wednesday
1800,<A>,2167,2021-06-16T01:21:21-04:00[America/New_York],2021-06-16T01:57:28-04:00[America/New_York],NA,2021-06-16,4881,Wednesday
1800,B,16,2021-06-16T01:57:28-04:00[America/New_York],2021-06-16T01:57:44-04:00[America/New_York],Yes,2021-06-16,7048,Wednesday
1800,<A>,1720,2021-06-16T01:57:44-04:00[America/New_York],2021-06-16T02:26:24-04:00[America/New_York],Yes,2021-06-16,7064,Wednesday
1800,B,15,2021-06-16T02:26:24-04:00[America/New_York],2021-06-16T02:26:39-04:00[America/New_York],Yes,2021-06-16,8784,Wednesday
1800,<A>,834,2021-06-16T02:26:39-04:00[America/New_York],2021-06-16T02:40:33-04:00[America/New_York],NA,2021-06-16,8799,Wednesday
1800,B,15,2021-06-16T02:40:33-04:00[America/New_York],2021-06-16T02:40:48-04:00[America/New_York],Yes,2021-06-16,9633,Wednesday
1800,<A>,1881,2021-06-16T02:40:48-04:00[America/New_York],2021-06-16T03:12:09-04:00[America/New_York],NA,2021-06-16,9648,Wednesday
1800,B,15,2021-06-16T03:12:09-04:00[America/New_York],2021-06-16T03:12:24-04:00[America/New_York],Yes,2021-06-16,11529,Wednesday
1800,<A>,4866,2021-06-16T03:12:24-04:00[America/New_York],2021-06-16T04:33:30-04:00[America/New_York],Yes,2021-06-16,11544,Wednesday
1800,B,16,2021-06-16T04:33:30-04:00[America/New_York],2021-06-16T04:33:46-04:00[America/New_York],Yes,2021-06-16,16410,Wednesday
1800,<A>,187,2021-06-16T04:33:46-04:00[America/New_York],2021-06-16T04:36:53-04:00[America/New_York],NA,2021-06-16,16426,Wednesday
1800,B,15,2021-06-16T04:36:53-04:00[America/New_York],2021-06-16T04:37:08-04:00[America/New_York],Yes,2021-06-16,16613,Wednesday
