Site,Phase,Duration (s),Start,End,Gapped,date,start_time,day
1800,B,16,2021-02-28T00:00:19-05:00[America/New_York],2021-02-28T00:00:35-05:00[America/New_York],Yes,2021-02-28,19,Sunday
1800,<A>,167,2021-02-28T00:00:35-05:00[America/New_York],2021-02-28T00:03:22-05:00[America/New_York],NA,2021-02-28,35,Sunday
1800,B,15,2021-02-28T00:03:22-05:00[America/New_York],2021-02-28T00:03:37-05:00[America/New_York],Yes,2021-02-28,202,Sunday
1800,<A>,440,2021-02-28T00:03:37-05:00[America/New_York],2021-02-28T00:10:57-05:00[America/New_York],Yes,2021-02-28,217,Sunday
1800,B,15,2021-02-28T00:10:57-05:00[America/New_York],2021-02-28T00:11:12-05:00[America/New_York],Yes,2021-02-28,657,Sunday
1800,<A>,50,2021-02-28T00:11:12-05:00[America/New_York],2021-02-28T00:12:02-05:00[America/New_York],Yes,2021-02-28,672,Sunday
1800,B,15,2021-02-28T00:12:02-05:00[America/New_York],2021-02-28T00:12:17-05:00[America/New_York],Yes,2021-02-28,722,Sunday
1800,<A>,36,2021-02-28T00:12:17-05:00[America/New_York],2021-02-28T00:12:53-05:00[America/New_York],Yes,2021-02-28,737,Sunday
1800,B,15,2021-02-28T00:12:53-05:00[America/New_York],2021-02-28T00:13:08-05:00[America/New_York],Yes,2021-02-28,773,Sunday
1800,<A>,26,2021-02-28T00:13:08-05:00[America/New_York],2021-02-28T00:13:34-05:00[America/New_York],Yes,2021-02-28,788,Sunday
1800,B,16,2021-02-28T00:13:34-05:00[America/New_York],2021-02-28T00:13:50-05:00[America/New_York],Yes,2021-02-28,814,Sunday
1800,<A>,29,2021-02-28T00:13:50-05:00[America/New_York],2021-02-28T00:14:19-05:00[America/New_York],Yes,2021-02-28,830,Sunday
1800,B,17,2021-02-28T00:14:19-05:00[America/New_York],2021-02-28T00:14:36-05:00[America/New_York],Yes,2021-02-28,859,Sunday
1800,<A>,71,2021-02-28T00:14:36-05:00[America/New_York],2021-02-28T00:15:47-05:00[America/New_York],NA,2021-02-28,876,Sunday
1800,B,15,2021-02-28T00:15:47-05:00[America/New_York],2021-02-28T00:16:02-05:00[America/New_York],Yes,2021-02-28,947,Sunday
1800,<A>,292,2021-02-28T00:16:02-05:00[America/New_York],2021-02-28T00:20:54-05:00[America/New_York],NA,2021-02-28,962,Sunday
1800,B,15,2021-02-28T00:20:54-05:00[America/New_York],2021-02-28T00:21:09-05:00[America/New_York],Yes,2021-02-28,1254,Sunday
1800,<A>,406,2021-02-28T00:21:09-05:00[America/New_York],2021-02-28T00:27:55-05:00[America/New_York],Yes,2021-02-28,1269,Sunday
1800,B,15,2021-02-28T00:27:55-05:00[America/New_York],2021-02-28T00:28:10-05:00[America/New_York],Yes,2021-02-28,1675,Sunday
1800,<A>,27,2021-02-28T00:28:10-05:00[America/New_York],2021-02-28T00:28:37-05:00[America/New_York],Yes,2021-02-28,1690,Sunday
1800,B,15,2021-02-28T00:28:37-05:00[America/New_York],2021-02-28T00:28:52-05:00[America/New_York],Yes,2021-02-28,1717,Sunday
1800,<A>,127,2021-02-28T00:28:52-05:00[America/New_York],2021-02-28T00:30:59-05:00[America/New_York],Yes,2021-02-28,1732,Sunday
1800,B,18,2021-02-28T00:30:59-05:00[America/New_York],2021-02-28T00:31:17-05:00[America/New_York],Yes,2021-02-28,1859,Sunday
1800,<A>,52,2021-02-28T00:31:17-05:00[America/New_York],2021-02-28T00:32:09-05:00[America/New_York],Yes,2021-02-28,1877,Sunday
1800,B,16,2021-02-28T00:32:09-05:00[America/New_York],2021-02-28T00:32:25-05:00[America/New_York],Yes,2021-02-28,1929,Sunday
1800,<A>,29,2021-02-28T00:32:25-05:00[America/New_York],2021-02-28T00:32:54-05:00[America/New_York],Yes,2021-02-28,1945,Sunday
1800,B,15,2021-02-28T00:32:54-05:00[America/New_York],2021-02-28T00:33:09-05:00[America/New_York],Yes,2021-02-28,1974,Sunday
1800,<A>,110,2021-02-28T00:33:09-05:00[America/New_York],2021-02-28T00:34:59-05:00[America/New_York],Yes,2021-02-28,1989,Sunday
1800,B,15,2021-02-28T00:34:59-05:00[America/New_York],2021-02-28T00:35:14-05:00[America/New_York],Yes,2021-02-28,2099,Sunday
1800,<A>,45,2021-02-28T00:35:14-05:00[America/New_York],2021-02-28T00:35:59-05:00[America/New_York],Yes,2021-02-28,2114,Sunday
1800,B,15,2021-02-28T00:35:59-05:00[America/New_York],2021-02-28T00:36:14-05:00[America/New_York],Yes,2021-02-28,2159,Sunday
1800,<A>,443,2021-02-28T00:36:14-05:00[America/New_York],2021-02-28T00:43:37-05:00[America/New_York],Yes,2021-02-28,2174,Sunday
1800,B,15,2021-02-28T00:43:37-05:00[America/New_York],2021-02-28T00:43:52-05:00[America/New_York],Yes,2021-02-28,2617,Sunday
1800,<A>,129,2021-02-28T00:43:52-05:00[America/New_York],2021-02-28T00:46:01-05:00[America/New_York],Yes,2021-02-28,2632,Sunday
1800,B,15,2021-02-28T00:46:01-05:00[America/New_York],2021-02-28T00:46:16-05:00[America/New_York],Yes,2021-02-28,2761,Sunday
1800,<A>,911,2021-02-28T00:46:16-05:00[America/New_York],2021-02-28T01:01:27-05:00[America/New_York],Yes,2021-02-28,2776,Sunday
1800,B,15,2021-02-28T01:01:27-05:00[America/New_York],2021-02-28T01:01:42-05:00[America/New_York],Yes,2021-02-28,3687,Sunday
1800,<A>,738,2021-02-28T01:01:42-05:00[America/New_York],2021-02-28T01:14:00-05:00[America/New_York],NA,2021-02-28,3702,Sunday
1800,B,15,2021-02-28T01:14:00-05:00[America/New_York],2021-02-28T01:14:15-05:00[America/New_York],Yes,2021-02-28,4440,Sunday
1800,<A>,460,2021-02-28T01:14:15-05:00[America/New_York],2021-02-28T01:21:55-05:00[America/New_York],NA,2021-02-28,4455,Sunday
1800,B,15,2021-02-28T01:21:55-05:00[America/New_York],2021-02-28T01:22:10-05:00[America/New_York],Yes,2021-02-28,4915,Sunday
1800,<A>,116,2021-02-28T01:22:10-05:00[America/New_York],2021-02-28T01:24:06-05:00[America/New_York],Yes,2021-02-28,4930,Sunday
1800,B,15,2021-02-28T01:24:06-05:00[America/New_York],2021-02-28T01:24:21-05:00[America/New_York],Yes,2021-02-28,5046,Sunday
1800,<A>,588,2021-02-28T01:24:21-05:00[America/New_York],2021-02-28T01:34:09-05:00[America/New_York],Yes,2021-02-28,5061,Sunday
1800,B,15,2021-02-28T01:34:09-05:00[America/New_York],2021-02-28T01:34:24-05:00[America/New_York],Yes,2021-02-28,5649,Sunday
1800,<A>,173,2021-02-28T01:34:24-05:00[America/New_York],2021-02-28T01:37:17-05:00[America/New_York],NA,2021-02-28,5664,Sunday
1800,B,15,2021-02-28T01:37:17-05:00[America/New_York],2021-02-28T01:37:32-05:00[America/New_York],Yes,2021-02-28,5837,Sunday
1800,<A>,3205,2021-02-28T01:37:32-05:00[America/New_York],2021-02-28T02:30:57-05:00[America/New_York],Yes,2021-02-28,5852,Sunday
1800,B,15,2021-02-28T02:30:57-05:00[America/New_York],2021-02-28T02:31:12-05:00[America/New_York],Yes,2021-02-28,9057,Sunday
1800,<A>,1097,2021-02-28T02:31:12-05:00[America/New_York],2021-02-28T02:49:29-05:00[America/New_York],Yes,2021-02-28,9072,Sunday
1800,B,15,2021-02-28T02:49:29-05:00[America/New_York],2021-02-28T02:49:44-05:00[America/New_York],Yes,2021-02-28,10169,Sunday
1800,<A>,3687,2021-02-28T02:49:44-05:00[America/New_York],2021-02-28T03:51:11-05:00[America/New_York],NA,2021-02-28,10184,Sunday
1800,B,15,2021-02-28T03:51:11-05:00[America/New_York],2021-02-28T03:51:26-05:00[America/New_York],Yes,2021-02-28,13871,Sunday
1800,<A>,2909,2021-02-28T03:51:26-05:00[America/New_York],2021-02-28T04:39:55-05:00[America/New_York],Yes,2021-02-28,13886,Sunday
1800,B,15,2021-02-28T04:39:55-05:00[America/New_York],2021-02-28T04:40:10-05:00[America/New_York],Yes,2021-02-28,16795,Sunday
1800,<A>,808,2021-02-28T04:40:10-05:00[America/New_York],2021-02-28T04:53:38-05:00[America/New_York],Yes,2021-02-28,16810,Sunday
1800,B,15,2021-02-28T04:53:38-05:00[America/New_York],2021-02-28T04:53:53-05:00[America/New_York],Yes,2021-02-28,17618,Sunday
1800,<A>,1951,2021-02-28T04:53:53-05:00[America/New_York],2021-02-28T05:26:24-05:00[America/New_York],Yes,2021-02-28,17633,Sunday
1800,B,15,2021-02-28T05:26:24-05:00[America/New_York],2021-02-28T05:26:39-05:00[America/New_York],Yes,2021-02-28,19584,Sunday
1800,<A>,560,2021-02-28T05:26:39-05:00[America/New_York],2021-02-28T05:35:59-05:00[America/New_York],NA,2021-02-28,19599,Sunday
1800,B,15,2021-02-28T05:35:59-05:00[America/New_York],2021-02-28T05:36:14-05:00[America/New_York],Yes,2021-02-28,20159,Sunday
1800,<A>,484,2021-02-28T05:36:14-05:00[America/New_York],2021-02-28T05:44:18-05:00[America/New_York],NA,2021-02-28,20174,Sunday
1800,B,15,2021-02-28T05:44:18-05:00[America/New_York],2021-02-28T05:44:33-05:00[America/New_York],Yes,2021-02-28,20658,Sunday
1800,<A>,220,2021-02-28T05:44:33-05:00[America/New_York],2021-02-28T05:48:13-05:00[America/New_York],Yes,2021-02-28,20673,Sunday
1800,B,15,2021-02-28T05:48:13-05:00[America/New_York],2021-02-28T05:48:28-05:00[America/New_York],Yes,2021-02-28,20893,Sunday
1800,<A>,167,2021-02-28T05:48:28-05:00[America/New_York],2021-02-28T05:51:15-05:00[America/New_York],Yes,2021-02-28,20908,Sunday
1800,B,15,2021-02-28T05:51:15-05:00[America/New_York],2021-02-28T05:51:30-05:00[America/New_York],Yes,2021-02-28,21075,Sunday
1800,<A>,360,2021-02-28T05:51:30-05:00[America/New_York],2021-02-28T05:57:30-05:00[America/New_York],NA,2021-02-28,21090,Sunday
1800,B,15,2021-02-28T05:57:30-05:00[America/New_York],2021-02-28T05:57:45-05:00[America/New_York],Yes,2021-02-28,21450,Sunday
1800,<A>,587,2021-02-28T05:57:45-05:00[America/New_York],2021-02-28T06:07:32-05:00[America/New_York],Yes,2021-02-28,21465,Sunday
1800,B,15,2021-02-28T06:07:32-05:00[America/New_York],2021-02-28T06:07:47-05:00[America/New_York],Yes,2021-02-28,22052,Sunday
1800,<A>,1788,2021-02-28T06:07:47-05:00[America/New_York],2021-02-28T06:37:35-05:00[America/New_York],NA,2021-02-28,22067,Sunday
