Site,Phase,Duration (s),Start,End,Gapped,date,start_time,day
1800,<A>,97,2021-03-09T00:00:29-05:00[America/New_York],2021-03-09T00:02:06-05:00[America/New_York],NA,2021-03-09,29,Tuesday
1800,B,15,2021-03-09T00:02:06-05:00[America/New_York],2021-03-09T00:02:21-05:00[America/New_York],Yes,2021-03-09,126,Tuesday
1800,<A>,119,2021-03-09T00:02:21-05:00[America/New_York],2021-03-09T00:04:20-05:00[America/New_York],Yes,2021-03-09,141,Tuesday
1800,B,16,2021-03-09T00:04:20-05:00[America/New_York],2021-03-09T00:04:36-05:00[America/New_York],Yes,2021-03-09,260,Tuesday
1800,<A>,37,2021-03-09T00:04:36-05:00[America/New_York],2021-03-09T00:05:13-05:00[America/New_York],Yes,2021-03-09,276,Tuesday
1800,B,15,2021-03-09T00:05:13-05:00[America/New_York],2021-03-09T00:05:28-05:00[America/New_York],Yes,2021-03-09,313,Tuesday
1800,<A>,179,2021-03-09T00:05:28-05:00[America/New_York],2021-03-09T00:08:27-05:00[America/New_York],NA,2021-03-09,328,Tuesday
1800,B,15,2021-03-09T00:08:27-05:00[America/New_York],2021-03-09T00:08:42-05:00[America/New_York],Yes,2021-03-09,507,Tuesday
1800,<A>,41,2021-03-09T00:08:42-05:00[America/New_York],2021-03-09T00:09:23-05:00[America/New_York],Yes,2021-03-09,522,Tuesday
1800,B,15,2021-03-09T00:09:23-05:00[America/New_York],2021-03-09T00:09:38-05:00[America/New_York],Yes,2021-03-09,563,Tuesday
1800,<A>,775,2021-03-09T00:09:38-05:00[America/New_York],2021-03-09T00:22:33-05:00[America/New_York],Yes,2021-03-09,578,Tuesday
1800,B,15,2021-03-09T00:22:33-05:00[America/New_York],2021-03-09T00:22:48-05:00[America/New_York],Yes,2021-03-09,1353,Tuesday
1800,<A>,116,2021-03-09T00:22:48-05:00[America/New_York],2021-03-09T00:24:44-05:00[America/New_York],Yes,2021-03-09,1368,Tuesday
1800,B,15,2021-03-09T00:24:44-05:00[America/New_York],2021-03-09T00:24:59-05:00[America/New_York],Yes,2021-03-09,1484,Tuesday
1800,<A>,392,2021-03-09T00:24:59-05:00[America/New_York],2021-03-09T00:31:31-05:00[America/New_York],Yes,2021-03-09,1499,Tuesday
1800,B,15,2021-03-09T00:31:31-05:00[America/New_York],2021-03-09T00:31:46-05:00[America/New_York],Yes,2021-03-09,1891,Tuesday
1800,<A>,5650,2021-03-09T00:31:46-05:00[America/New_York],2021-03-09T02:05:56-05:00[America/New_York],Yes,2021-03-09,1906,Tuesday
1800,B,15,2021-03-09T02:05:56-05:00[America/New_York],2021-03-09T02:06:11-05:00[America/New_York],Yes,2021-03-09,7556,Tuesday
1800,<A>,1542,2021-03-09T02:06:11-05:00[America/New_York],2021-03-09T02:31:53-05:00[America/New_York],Yes,2021-03-09,7571,Tuesday
1800,B,15,2021-03-09T02:31:53-05:00[America/New_York],2021-03-09T02:32:08-05:00[America/New_York],Yes,2021-03-09,9113,Tuesday
1800,<A>,5638,2021-03-09T02:32:08-05:00[America/New_York],2021-03-09T04:06:06-05:00[America/New_York],Yes,2021-03-09,9128,Tuesday
1800,B,16,2021-03-09T04:06:06-05:00[America/New_York],2021-03-09T04:06:22-05:00[America/New_York],Yes,2021-03-09,14766,Tuesday
1800,<A>,181,2021-03-09T04:06:22-05:00[America/New_York],2021-03-09T04:09:23-05:00[America/New_York],NA,2021-03-09,14782,Tuesday
1800,B,15,2021-03-09T04:09:23-05:00[America/New_York],2021-03-09T04:09:38-05:00[America/New_York],Yes,2021-03-09,14963,Tuesday
1800,<A>,1076,2021-03-09T04:09:38-05:00[America/New_York],2021-03-09T04:27:34-05:00[America/New_York],Yes,2021-03-09,14978,Tuesday
1800,B,15,2021-03-09T04:27:34-05:00[America/New_York],2021-03-09T04:27:49-05:00[America/New_York],Yes,2021-03-09,16054,Tuesday
1800,<A>,61,2021-03-09T04:27:49-05:00[America/New_York],2021-03-09T04:28:50-05:00[America/New_York],Yes,2021-03-09,16069,Tuesday
1800,B,15,2021-03-09T04:28:50-05:00[America/New_York],2021-03-09T04:29:05-05:00[America/New_York],Yes,2021-03-09,16130,Tuesday
1800,<A>,1425,2021-03-09T04:29:05-05:00[America/New_York],2021-03-09T04:52:50-05:00[America/New_York],NA,2021-03-09,16145,Tuesday
1800,B,15,2021-03-09T04:52:50-05:00[America/New_York],2021-03-09T04:53:05-05:00[America/New_York],Yes,2021-03-09,17570,Tuesday
1800,<A>,271,2021-03-09T04:53:05-05:00[America/New_York],2021-03-09T04:57:36-05:00[America/New_York],NA,2021-03-09,17585,Tuesday
1800,B,15,2021-03-09T04:57:36-05:00[America/New_York],2021-03-09T04:57:51-05:00[America/New_York],Yes,2021-03-09,17856,Tuesday
1800,<A>,182,2021-03-09T04:57:51-05:00[America/New_York],2021-03-09T05:00:53-05:00[America/New_York],NA,2021-03-09,17871,Tuesday
1800,B,15,2021-03-09T05:00:53-05:00[America/New_York],2021-03-09T05:01:08-05:00[America/New_York],Yes,2021-03-09,18053,Tuesday
1800,<A>,26,2021-03-09T05:01:08-05:00[America/New_York],2021-03-09T05:01:34-05:00[America/New_York],Yes,2021-03-09,18068,Tuesday
1800,B,16,2021-03-09T05:01:34-05:00[America/New_York],2021-03-09T05:01:50-05:00[America/New_York],Yes,2021-03-09,18094,Tuesday
1800,<A>,358,2021-03-09T05:01:50-05:00[America/New_York],2021-03-09T05:07:48-05:00[America/New_York],NA,2021-03-09,18110,Tuesday
1800,B,15,2021-03-09T05:07:48-05:00[America/New_York],2021-03-09T05:08:03-05:00[America/New_York],Yes,2021-03-09,18468,Tuesday
1800,<A>,39,2021-03-09T05:08:03-05:00[America/New_York],2021-03-09T05:08:42-05:00[America/New_York],Yes,2021-03-09,18483,Tuesday
1800,B,15,2021-03-09T05:08:42-05:00[America/New_York],2021-03-09T05:08:57-05:00[America/New_York],Yes,2021-03-09,18522,Tuesday
1800,<A>,824,2021-03-09T05:08:57-05:00[America/New_York],2021-03-09T05:22:41-05:00[America/New_York],Yes,2021-03-09,18537,Tuesday
1800,B,15,2021-03-09T05:22:41-05:00[America/New_York],2021-03-09T05:22:56-05:00[America/New_York],Yes,2021-03-09,19361,Tuesday
1800,<A>,265,2021-03-09T05:22:56-05:00[America/New_York],2021-03-09T05:27:21-05:00[America/New_York],Yes,2021-03-09,19376,Tuesday
1800,B,15,2021-03-09T05:27:21-05:00[America/New_York],2021-03-09T05:27:36-05:00[America/New_York],Yes,2021-03-09,19641,Tuesday
1800,<A>,60,2021-03-09T05:27:36-05:00[America/New_York],2021-03-09T05:28:36-05:00[America/New_York],Yes,2021-03-09,19656,Tuesday
1800,B,15,2021-03-09T05:28:36-05:00[America/New_York],2021-03-09T05:28:51-05:00[America/New_York],Yes,2021-03-09,19716,Tuesday
1800,<A>,49,2021-03-09T05:28:51-05:00[America/New_York],2021-03-09T05:29:40-05:00[America/New_York],Yes,2021-03-09,19731,Tuesday
1800,B,16,2021-03-09T05:29:40-05:00[America/New_York],2021-03-09T05:29:56-05:00[America/New_York],Yes,2021-03-09,19780,Tuesday
1800,<A>,41,2021-03-09T05:29:56-05:00[America/New_York],2021-03-09T05:30:37-05:00[America/New_York],Yes,2021-03-09,19796,Tuesday
1800,B,15,2021-03-09T05:30:37-05:00[America/New_York],2021-03-09T05:30:52-05:00[America/New_York],Yes,2021-03-09,19837,Tuesday
1800,<A>,129,2021-03-09T05:30:52-05:00[America/New_York],2021-03-09T05:33:01-05:00[America/New_York],Yes,2021-03-09,19852,Tuesday
1800,B,15,2021-03-09T05:33:01-05:00[America/New_York],2021-03-09T05:33:16-05:00[America/New_York],Yes,2021-03-09,19981,Tuesday
1800,<A>,71,2021-03-09T05:33:16-05:00[America/New_York],2021-03-09T05:34:27-05:00[America/New_York],Yes,2021-03-09,19996,Tuesday
1800,B,16,2021-03-09T05:34:27-05:00[America/New_York],2021-03-09T05:34:43-05:00[America/New_York],Yes,2021-03-09,20067,Tuesday
1800,<A>,66,2021-03-09T05:34:43-05:00[America/New_York],2021-03-09T05:35:49-05:00[America/New_York],Yes,2021-03-09,20083,Tuesday
1800,B,15,2021-03-09T05:35:49-05:00[America/New_York],2021-03-09T05:36:04-05:00[America/New_York],Yes,2021-03-09,20149,Tuesday
1800,<A>,26,2021-03-09T05:36:04-05:00[America/New_York],2021-03-09T05:36:30-05:00[America/New_York],Yes,2021-03-09,20164,Tuesday
1800,B,16,2021-03-09T05:36:30-05:00[America/New_York],2021-03-09T05:36:46-05:00[America/New_York],Yes,2021-03-09,20190,Tuesday
1800,<A>,46,2021-03-09T05:36:46-05:00[America/New_York],2021-03-09T05:37:32-05:00[America/New_York],Yes,2021-03-09,20206,Tuesday
1800,B,15,2021-03-09T05:37:32-05:00[America/New_York],2021-03-09T05:37:47-05:00[America/New_York],Yes,2021-03-09,20252,Tuesday
1800,<A>,30,2021-03-09T05:37:47-05:00[America/New_York],2021-03-09T05:38:17-05:00[America/New_York],Yes,2021-03-09,20267,Tuesday
1800,B,15,2021-03-09T05:38:17-05:00[America/New_York],2021-03-09T05:38:32-05:00[America/New_York],Yes,2021-03-09,20297,Tuesday
1800,<A>,68,2021-03-09T05:38:32-05:00[America/New_York],2021-03-09T05:39:40-05:00[America/New_York],Yes,2021-03-09,20312,Tuesday
1800,B,15,2021-03-09T05:39:40-05:00[America/New_York],2021-03-09T05:39:55-05:00[America/New_York],Yes,2021-03-09,20380,Tuesday
1800,<A>,92,2021-03-09T05:39:55-05:00[America/New_York],2021-03-09T05:41:27-05:00[America/New_York],NA,2021-03-09,20395,Tuesday
1800,B,15,2021-03-09T05:41:27-05:00[America/New_York],2021-03-09T05:41:42-05:00[America/New_York],Yes,2021-03-09,20487,Tuesday
1800,<A>,149,2021-03-09T05:41:42-05:00[America/New_York],2021-03-09T05:44:11-05:00[America/New_York],Yes,2021-03-09,20502,Tuesday
1800,B,17,2021-03-09T05:44:11-05:00[America/New_York],2021-03-09T05:44:28-05:00[America/New_York],Yes,2021-03-09,20651,Tuesday
1800,<A>,36,2021-03-09T05:44:28-05:00[America/New_York],2021-03-09T05:45:04-05:00[America/New_York],Yes,2021-03-09,20668,Tuesday
1800,B,15,2021-03-09T05:45:04-05:00[America/New_York],2021-03-09T05:45:19-05:00[America/New_York],Yes,2021-03-09,20704,Tuesday
1800,<A>,89,2021-03-09T05:45:19-05:00[America/New_York],2021-03-09T05:46:48-05:00[America/New_York],NA,2021-03-09,20719,Tuesday
1800,B,15,2021-03-09T05:46:48-05:00[America/New_York],2021-03-09T05:47:03-05:00[America/New_York],Yes,2021-03-09,20808,Tuesday
1800,<A>,70,2021-03-09T05:47:03-05:00[America/New_York],2021-03-09T05:48:13-05:00[America/New_York],Yes,2021-03-09,20823,Tuesday
1800,B,15,2021-03-09T05:48:13-05:00[America/New_York],2021-03-09T05:48:28-05:00[America/New_York],Yes,2021-03-09,20893,Tuesday
